1990StarB...6...18S 2009StaGP..38.....C
1990StarB...6...19D 1996StaUN..41.....A
1990StarB...6...20R 1988ApJ...326...19L
1990StarB...6...20R 1989StarB...3...19M
1990StarB...6...20R 1989Natur.342..251R
1990StarB...6...20R 1989PhDT.......122R
1990StarB...6...20R 1930BHarO.874....9S
1990StarB...6...23W 1986SPIE..627..787W
1990StarB...6...23W 1990SPIE.1235..736W
1990StarB...6...23W 1990A&AS...84..455P
1990StarB...6...23W 1991MNRAS.253..222W
1990StarB...6...25L 1998StaUN.107.....C
1990StarB...6...26R 1996StaUN..42.....E
1990StarB...6...26R 2013StaUN..95.....C
1990StarB...6...26R 1984ApJ...286..263T
1991StarB...7Q...2L 1990StarB...6....4M
1991StarB...7Q...2L 1991StarB...7....6A
1991StarB...7Q...2L 1991StarB...7R...2L
1991StarB...7....3B 1990csai.book.....B
1991StarB...7....3B 1888MmRAS..49....1D
1991StarB...7....4L 2012StaUN..11.....W
1991StarB...7....4L 1991StaUN..72.....C
1991StarB...7....4L 2012StaUN..33.....W
1991StarB...7....4L 1990StaUN.110.....W
1991StarB...7....4L 1992StarG...4.....L
1991StarB...7....4L 1990StaUN..54.....L
1991StarB...7....4L 1995StaUN..83.....T
1991StarB...7....4L 1992StaUN..76.....T
1991StarB...7....4L 1992StaUN..28.....B
1991StarB...7....4L 2002StaUN.109.....D
1991StarB...7....4L 1987StaUN..97.....L
1991StarB...7....4L 1990StaUN..70.....W
1991StarB...7....4L 1996StaGP..31.....L
1991StarB...7....4L 1986sug..book.....L
1991StarB...7....4L 2013StaUN..95.....C
1991StarB...7....4L 1991StaUN.101.....M
1991StarB...7....4L 1991StaUN.105.....W
1991StarB...7....4L 1990StaUN.106.....W
1991StarB...7....4L 1998StaUN.107.....C
1991StarB...7Q...5L 1990StarB...6...13C
1991StarB...7R...5L 1987StaGP..13.....D
1991StarB...7R...5L 1980ESIB....2.....S
1991StarB...7R...5L 1980ESIB....3.....S
1991StarB...7....6A 1991StaUN.101.....M
1991StarB...7....7C 1990StarB...5G...2A
1991StarB...7....7C 1990StarB...5G...2S
1991StarB...7....7A 1992StaGP..16.....W
1991StarB...7...12B 1990StaUN..70.....W
1991StarB...7...12B 1993StaUN..82.....P
1991StarB...7...12B 1992StaUN.116.....B
1991StarB...7...12B 1993StaUN.117.....B
1991StarB...7...14O 1991StarB...7...16P
1991StarB...7...19S 1990A&A...229..441B
1991StarB...8Q...2L 1991StaGP...7.....W
1991StarB...8Q...2L 1991StarB...8...10A
1991StarB...8Q...2L 1991StarB...8...12C
1991StarB...8Q...2L 2003StaUN...1.....R
1991StarB...8R...2L 1981ESIB....4.....S
1991StarB...8....4L 1992StaUN.119.....W
1991StarB...8....4L 1994StaUN.120.....W
1991StarB...8....4L 1991StaGP...5.....A
1991StarB...8....4L 1994StaUN.136.....B
1991StarB...8....4L 1995StaUN.124.....W
1991StarB...8....4L 1995StaUN.130.....T
1991StarB...8....4L 1992StaUN.135.....A
1991StarB...8....4L 1996StaUN..22.....P
1991StarB...8....4L 1991StaUN.131.....R
1991StarB...8....4L 1998StaUN..31.....W
1991StarB...8....4L 1991StaUN..52.....B
1991StarB...8....4L 1995StaUN..62.....D
1991StarB...8....4L 2000StaUN.129.....B
1991StarB...8....4L 1994StaSN..45.....C
1991StarB...8....4L 1992StarG...4.....L
1991StarB...8....4L 2008StaUN..92.....W
1991StarB...8....4L 2013StaUN..95.....C
1991StarB...8....4L 2004StaUN..86.....S
1991StarB...8....4L 1997StaUN...9.....M
1991StarB...8....4L 1989StaUN..12.....L
1991StarB...8....4L 1996StaUN..41.....A
1991StarB...8....4L 1994StaGP...4.....C
1991StarB...8....4L 1992StaGP..16.....W
1991StarB...8....4L 1991StaGP...7.....W
1991StarB...8....4L 1991StaUN..34.....M
1991StarB...8....4L 1995StaUN..77.....L
1991StarB...8....4L 1991StaUN.127.....O
1991StarB...8....4L 1993StaUN.128.....L
1991StarB...8....4L 1997StaGP..25.....S
1991StarB...8....4L 2003StaUN...1.....R
1991StarB...8....4L 2002StaUN.109.....D
1991StarB...8....4L 1992StaUN.118.....B
1991StarB...8....5L 1991StaUN.101.....M
1991StarB...8....5L 1994StaGP...4.....C
1991StarB...8....5L 1988StarB...1.....M
1991StarB...8....5L 1988StarB...2.....M
1991StarB...8....5L 1989StarB...3.....M
1991StarB...8....5L 1989StarB...4.....M
1991StarB...8....5L 1990StarB...5.....M
1991StarB...8....5L 1990StarB...6.....M
1991StarB...8....5L 1991StarB...7.....L
1991StarB...8R...6P 1992StaUN..76.....T
1991StarB...8....8O 1991StaUN.127.....O
1991StarB...8....8O 1991ASSL..171...11W
1991StarB...8....8O 1991edsa.book.....B
1991StarB...8....8O 1991edsb.book.....B
1991StarB...8....8O 1991edso.book.....B
1991StarB...8Q..11C 1991StaUN.101.....M
1991StarB...8R..11C 1992StaUN.118.....B
1991StarB...8R..11C 1992StaSN..66.....T
1991StarB...8R..11C 1991StaGP..11.....C
1991StarB...8R..11C 1995StaSN...9.....B
1991StarB...8...14G 1991StarB...7....9G
1991StarB...8...16P 1991StarB...7....9G
1991StarB...8...19M 2009StaGP..38.....C
1991StarB...8...19M 2012StaUN..33.....W
1991StarB...8...19M 1969drea.book.....B
1991StarB...8...24M 1991StarB...7R...2L
1991StarB...8...25L 1991Natur.351..719R
1991StarB...8...25L 1993MNRAS.260...28L
1991StarB...8...27L 1991MNRAS.250..581F
1991StarB...8...27L 1992MNRAS.255..683O
1992StarB...9....4L 1992StaUN.118.....B
1992StarB...9....4L 2011StaUN.139.....D
1992StarB...9....4L 1991StaUN.138.....M
1992StarB...9....4L 1995StaUN.140.....M
1992StarB...9....4L 1993StaUN.111.....T
1992StarB...9....4L 1995StaUN.141.....P
1992StarB...9....4L 1991StaUN.125.....F
1992StarB...9....4L 1992StaUN.126.....F
1992StarB...9....4L 1992StaUN.134.....K
1992StarB...9....4L 2001StaUN.144.....C
1992StarB...9....4L 1995StaUN..98.....A
1992StarB...9....4L 1996StaUN..42.....E
1992StarB...9....4L 2008StaUN..92.....W
1992StarB...9....4L 2012StaUN..33.....W
1992StarB...9....4L 1996StaUN..22.....P
1992StarB...9....4L 1999StaUN..15.....T
1992StarB...9....4L 1987StaUN..97.....L
1992StarB...9....4L 1995StaUN..85.....W
1992StarB...9....4L 1998StarG...5.....B
1992StarB...9....4L 1995StaSN...9.....B
1992StarB...9....4L 1996StaUN.145.....L
1992StarB...9....4L 1992StaGP..16.....W
1992StarB...9....4L 1992StaUN.118.....B
1992StarB...9....5L 1992StarB...9....8M
1992StarB...9....5L 1991StarB...8....5L
1992StarB...9....6C 1992StaGP..16.....W
1992StarB...9....6C 1991StarB...8Q..11C
1992StarB...9....6A 2001StaUN.144.....C
1992StarB...9....6A 1992StaUN.118.....B
1992StarB...9....6A 1992StaGP..16.....W
1992StarB...9...11D 2011StaUN.139.....D
1992StarB...9...12S 1989ApJ...345..245C
1992StarB...9...14L 1994StarG...6.....W
1992StarB...9...14L 1992StarG...4.....L
1992StarB...9...14L 2001StaUN.144.....C
1992StarB...9...14L 1991StaUN.101.....M
1992StarB...9...14L 2005StaUN..40.....C
1992StarB...9...14L 2001StaUN.143.....A
1992StarB...9...14L 1998StarG...5.....B
1992StarB...9...14L 2002StaUN.115.....C
1992StarB...9...14L 2009StaUN.104.....R
1992StarB...9...14L 2012StaUN..33.....W
1992StarB...9...14L 1999StaUN..15.....T
1992StarB...9...14L 1995StaUN..39.....W
1992StarB...9...14L 1995StaUN..85.....W
1992StarB...9...14L 2013StaUN..48.....E
1992StarB...9...14L 1995StaUN.124.....W
1992StarB...9...14L 1999StaUN..88.....R
1992StarB...9...14L 2007StaUN.121.....A
1992StarB...9...14L 1998StaUN..31.....W
1992StarB...9...14L 2005StaUN..67.....W
1992StarB...9...14L 1995StaUN..90.....R
1992StarB...9...14L 2006StaUN..61.....W
1992StarB...9...14L 2012StaUN..11.....W
1992StarB...9...14L 1995StaUN..83.....T
1992StarB...9...14L 1995StaUN..57.....T
1992StarB...9...14L 1995StaUN.130.....T
1992StarB...9...14L 2008StaUN..92.....W
1992StarB...9...14L 1995StaUN..65.....E
1992StarB...9...14L 2006StaUN...7.....B
1992StarB...9...14L 1993StaUN.111.....T
1992StarB...9...14L 1990StaUN.110.....W
1992StarB...9...14L 1991StaUN.105.....W
1992StarB...9...14L 1989StaSN...2.....B
1992StarB...9...14L 1995StaUN..77.....L
1992StarB...9...14L 1992StaUN.134.....K
1992StarB...9...14L 1991StaGP...5.....A
1992StarB...9...14L 2008StaSN...4.....R
1992StarB...9...14L 1994StaGP...4.....C
1992StarB...9...14L 2009StaGP..38.....C
1992StarB...9...14L 1992StaGP..16.....W
1992StarB...9...14L 1991StaSN...8.....W
1992StarB...9...14L 2002StaSN..64.....C
1992StarB...9...14L 1992StaSN..66.....T
1992StarB...9...22J 1988ApJ...330..964B
1992StarB...9...22J 1986ApJ...302..432L
1992StarB...9...22J 1984ApJ...278L..19L
1992StarB...9...22J 1990MNRAS.246..273R
1992StarB...9...22J 1991MNRAS.249..729R
1992StarB..10....1S 1992A&AS...92..729S
1992StarB..10....2L 1992StarB...9.....L
1992StarB..10....2C 2013StaUN..95.....C
1992StarB..10....3L 1992StarG...4.....L
1992StarB..10....3L 2013StaUN..95.....C
1992StarB..10Q...4L 1994StaUN.120.....W
1992StarB..10Q...4L 1992StaSN..13.....R
1992StarB..10Q...4L 2001StaUN.143.....A
1992StarB..10Q...4L 1996StaUN.146.....O
1992StarB..10Q...4L 1992StaUN.149.....L
1992StarB..10Q...4L 1992StaUN.148.....L
1992StarB..10Q...4L 1992StarG...4.....L
1992StarB..10Q...4L 2013StaUN..95.....C
1992StarB..10Q...4L 1992StarB..10....3L
1992StarB..10R...4L 1982QJRAS..23..485D
1992StarB..10....6E 1995StaUN..57.....T
1992StarB..10....7L 1994StaUN..16.....W
1992StarB..10....7L 2004StaUN..86.....S
1992StarB..10....7C 1992StaUN.118.....B
1992StarB..10....7C 1991StarB...8R..11C
1992StarB..10....8M 1995StaUN.140.....M
1992StarB..10....8M 1992StarB...9...11D
1992StarB..10....8M 1991StarB...8...19M
1992StarB..10...19C 1992Natur.359..207C
1992StarB..10...22S 1990MNRAS.243..462S
1992StarB..10...22S 1990MNRAS.245..484S
1992StarB..10...22S 1989AJ.....97..462I
1992StarB..10...22S 1989A&A...211..409I
